id_poursuite,business_id,date,description,adresse,date_jugement,etablissement,montant,proprietaire,ville,statut,date_statut,categorie
6051,12474,"20180807","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","975 Boul. Roméo-Vachon Nord, Local DO 103, Dorval, Québec","20190726","PORK AND PICKLE (DOM -1)","1600","HOST INTERNATIONAL OF CANADA LTD","Dorval","Ouvert","20170612","Restaurant"
5290,12474,"20180405","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","975 Boul. Roméo-Vachon Nord, Local DO 103, Dorval, Québec","20200625","PORK AND PICKLE (DOM -1)","1100","HOST INTERNATIONAL OF CANADA LTD","Dorval","Ouvert","20170612","Restaurant"
5403,12474,"20180405","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","975 Boul. Roméo-Vachon Nord, Local DO 103, Dorval, Québec","20180418","PORK AND PICKLE (DOM -1)","250","HOST INTERNATIONAL OF CANADA LTD","Dorval","Ouvert","20170612","Restaurant"
2857,14292,"20150916","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1400 Av. Dollard, LaSalle, Québec","20170203","RESTAURANT TUONG LAI","700","NGUYEN PHAT CHRISTINA","LaSalle","Fermé","20160119","Restaurant"
1838,11131,"20130912","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","7977 Boul. Décarie, Montréal, Québec","20141105","RESTAURANT TIFFANYS","1300","9183-2212 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180815","Restaurant"
2398,11131,"20141029","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","7977 Boul. Décarie, Montréal, Québec","20150821","RESTAURANT TIFFANYS","1300","9183-2212 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180815","Restaurant"
2768,11131,"20150727","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","7977 Boul. Décarie, Montréal, Québec","20160411","RESTAURANT TIFFANYS","2500","9183-2212 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180815","Restaurant"
2551,11131,"20150120","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","7977 Boul. Décarie, Montréal, Québec","20150901","RESTAURANT TIFFANYS","2000","9183-2212 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180815","Restaurant"
1289,9201,"20111212","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","600 Boul. De Maisonneuve Ouest, Local 5360, Montréal, Québec","20130919","NIGIRI SUSHI (CATHEDRALE)","1000","9169-4802 QUEBEC INC.","Montréal","Fermé","20141107","Restaurant mets pour emporter"
7808,8604,"20200811","Dans le cas d'un produit congelé, la température interne et ambiante doit être d'au plus -18C. Dans le cas d'un produit non congelé, la température doit être supérieure au point de congélation du produit.","1670 Av. du Mont-Royal Est, Montréal, Québec","20200831","L'INTER MARCHE DU PLATEAU","250","9049-6605 QUEBEC INC.","Montréal","Ouvert","19930217","Boucherie-épicerie"
6723,8604,"20190412","Dans le cas d'un produit congelé, la température interne et ambiante doit être d'au plus -18C. Dans le cas d'un produit non congelé, la température doit être supérieure au point de congélation du produit.","1670 Av. du Mont-Royal Est, Montréal, Québec","20190506","L'INTER MARCHE DU PLATEAU","250","9049-6605 QUEBEC INC.","Montréal","Ouvert","19930217","Boucherie-épicerie"
2214,8607,"20140716","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1689 Av. du Mont-Royal Est, Montréal, Québec","20150211","RESTAURANT TOUS LES JOURS","1250","RESTAURANT TOUS LES JOURS INC.","Montréal","Fermé","20170123","Restaurant"
2586,8607,"20150320","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1689 Av. du Mont-Royal Est, Montréal, Québec","20151113","RESTAURANT TOUS LES JOURS","1750","RESTAURANT TOUS LES JOURS INC.","Montréal","Fermé","20170123","Restaurant"
2733,8607,"20150623","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1689 Av. du Mont-Royal Est, Montréal, Québec","20151113","RESTAURANT TOUS LES JOURS","2000","RESTAURANT TOUS LES JOURS INC.","Montréal","Fermé","20170123","Restaurant"
3253,8607,"20160223","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1689 Av. du Mont-Royal Est, Montréal, Québec","20161123","RESTAURANT TOUS LES JOURS","3500","RESTAURANT TOUS LES JOURS INC.","Montréal","Fermé","20170123","Restaurant"
2874,8607,"20150825","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1689 Av. du Mont-Royal Est, Montréal, Québec","20160512","RESTAURANT TOUS LES JOURS","2500","RESTAURANT TOUS LES JOURS INC.","Montréal","Fermé","20170123","Restaurant"
8111,10019,"20210407","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent ne porter aucun vernis à ongles, ni montres, bagues, boucles d'oreilles ou autres bijoux.","323 Rue Beaubien Est, Montréal, Québec","20220406","NOUVEAU SYSTEME CHIEN CHAUD BEAUBIEN ENR.","250","GEORGE GIANNARAS","Montréal","Ouvert","19930301","Restaurant"
6875,10019,"20190619","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","323 Rue Beaubien Est, Montréal, Québec","20200929","NOUVEAU SYSTEME CHIEN CHAUD BEAUBIEN ENR.","250","GEORGE GIANNARAS","Montréal","Ouvert","19930301","Restaurant"
3894,10019,"20161104","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","323 Rue Beaubien Est, Montréal, Québec","20180424","NOUVEAU SYSTEME CHIEN CHAUD BEAUBIEN ENR.","1500","GEORGE GIANNARAS","Montréal","Ouvert","19930301","Restaurant"
1678,10947,"20130506","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","4495 Boul. Saint-Laurent, Montréal, Québec","20140304","ROTISSERIE PORTUGAISE KIRI PIRI","1200","6457487 CANADA INC.","Montréal","Fermé","20170428","Restaurant"
6479,5832,"20190125","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","3339A Boul. des Sources, Dollard-des-Ormeaux, Québec","20210305","RESTAURANT BASHA 08 INC.","750","9087-9420 QUEBEC INC.","Dollard-des-Ormeaux","Ouvert","20090106","Restaurant"
4998,9036,"20171018","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","7757 Boul. Newman, LaSalle, Québec","20171117","BOULANGERIE, CHARCUTERIE  LA MARCHEGIANA","250","9087-9420 QUEBEC INC.","LaSalle","Fermé","20191108","Boulangerie"
3170,9036,"20160128","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7757 Boul. Newman, LaSalle, Québec","20171005","BOULANGERIE, CHARCUTERIE  LA MARCHEGIANA","900","9087-9420 QUEBEC INC.","LaSalle","Fermé","20191108","Boulangerie"
5729,9036,"20190117","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7757 Boul. Newman, LaSalle, Québec","20200217","BOULANGERIE, CHARCUTERIE  LA MARCHEGIANA","2000","9087-9420 QUEBEC INC.","LaSalle","Fermé","20191108","Boulangerie"
5137,9036,"20180124","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","7757 Boul. Newman, LaSalle, Québec","20191112","BOULANGERIE, CHARCUTERIE  LA MARCHEGIANA","1300","9087-9420 QUEBEC INC.","LaSalle","Fermé","20191108","Boulangerie"
5326,9036,"20180418","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","7757 Boul. Newman, LaSalle, Québec","20191028","BOULANGERIE, CHARCUTERIE  LA MARCHEGIANA","1700","9087-9420 QUEBEC INC.","LaSalle","Fermé","20191108","Boulangerie"
5850,9036,"20180710","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","7757 Boul. Newman, LaSalle, Québec","20200217","BOULANGERIE, CHARCUTERIE  LA MARCHEGIANA","2000","9087-9420 QUEBEC INC.","LaSalle","Fermé","20191108","Boulangerie"
3607,9036,"20161018","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","7757 Boul. Newman, LaSalle, Québec","20161115","BOULANGERIE, CHARCUTERIE  LA MARCHEGIANA","250","9087-9420 QUEBEC INC.","LaSalle","Fermé","20191108","Boulangerie"
1252,14142,"20111003","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4130 Rue Jean-Talon Est, Montréal, Québec","20120106","RESTAURANT PHO HIN","1000","9215-2032 QUEBEC INC.","Montréal","Fermé","20211104","Restaurant"
1938,14142,"20131129","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4130 Rue Jean-Talon Est, Montréal, Québec","20140501","RESTAURANT PHO HIN","4000","9215-2032 QUEBEC INC.","Montréal","Fermé","20211104","Restaurant"
1568,14142,"20130109","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4130 Rue Jean-Talon Est, Montréal, Québec","20131121","RESTAURANT PHO HIN","2000","9215-2032 QUEBEC INC.","Montréal","Fermé","20211104","Restaurant"
2206,14142,"20140625","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4130 Rue Jean-Talon Est, Montréal, Québec","20150204","RESTAURANT PHO HIN","5000","9215-2032 QUEBEC INC.","Montréal","Fermé","20211104","Restaurant"
5325,116398,"20180419","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3131 Boul. de la Côte-Vertu, Local N-49, St-Laurent, Québec","20191017","CULTURES - PLACE VERTU","700","LES ENTREPRISES MTY TIKI MING INC.","St-Laurent","Fermé","20200922","Restaurant service rapide"
5622,116398,"20180723","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3131 Boul. de la Côte-Vertu, Local N-49, St-Laurent, Québec","20200306","CULTURES - PLACE VERTU","1100","LES ENTREPRISES MTY TIKI MING INC.","St-Laurent","Fermé","20200922","Restaurant service rapide"
5602,116398,"20180619","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3131 Boul. de la Côte-Vertu, Local N-49, St-Laurent, Québec","20200306","CULTURES - PLACE VERTU","900","LES ENTREPRISES MTY TIKI MING INC.","St-Laurent","Fermé","20200922","Restaurant service rapide"
5603,116398,"20180619","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","3131 Boul. de la Côte-Vertu, Local N-49, St-Laurent, Québec","20200306","CULTURES - PLACE VERTU","800","LES ENTREPRISES MTY TIKI MING INC.","St-Laurent","Fermé","20200922","Restaurant service rapide"
5601,116398,"20180619","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3131 Boul. de la Côte-Vertu, Local N-49, St-Laurent, Québec","20200306","CULTURES - PLACE VERTU","800","LES ENTREPRISES MTY TIKI MING INC.","St-Laurent","Fermé","20200922","Restaurant service rapide"
5025,112533,"20171110","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1500 Av. McGill College, Local A-026, Montréal, Québec","20171208","KORYO KOREAN BBQ","250","LES ENTREPRISES MTY TIKI MING INC.","Montréal","Fermé","20220609","Restaurant"
5345,112533,"20180214","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1500 Av. McGill College, Local A-026, Montréal, Québec","20180301","KORYO KOREAN BBQ","250","LES ENTREPRISES MTY TIKI MING INC.","Montréal","Fermé","20220609","Restaurant"
6698,112533,"20190318","Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.","1500 Av. McGill College, Local A-026, Montréal, Québec","20190417","KORYO KOREAN BBQ","250","LES ENTREPRISES MTY TIKI MING INC.","Montréal","Fermé","20220609","Restaurant"
1813,14442,"20130808","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1865 Rue Jean-Talon Est, Montréal, Québec","20140513","RESTAURANT LA BELLE BLEUE","800","RESTAURANT LA BELLE BLEUE INC.","Montréal","Fermé","20181108","Restaurant"
1859,103315,"20130828","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","2965 Rue De Miniac, St-Laurent, Québec","20150121","BELLES DIONYSIA","750","BELLES DIONYSIA INC.","St-Laurent","Fermé","20131116","Restaurant"
6450,14588,"20181220","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent ne porter aucun vernis à ongles, ni montres, bagues, boucles d'oreilles ou autres bijoux.","3801 Rue University, Montréal, Québec","20190116","CAFE NEURO (CAFE VIENNE)","250","9183-7708 QUEBEC INC.","Montréal","Ouvert","20100607","Restaurant service rapide"
3771,14588,"20161213","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3801 Rue University, Montréal, Québec","20180405","CAFE NEURO (CAFE VIENNE)","250","9183-7708 QUEBEC INC.","Montréal","Ouvert","20100607","Restaurant service rapide"
6334,14588,"20181025","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3801 Rue University, Montréal, Québec","20181207","CAFE NEURO (CAFE VIENNE)","250","9183-7708 QUEBEC INC.","Montréal","Ouvert","20100607","Restaurant service rapide"
7295,14588,"20190823","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3801 Rue University, Montréal, Québec","20200902","CAFE NEURO (CAFE VIENNE)","1300","9183-7708 QUEBEC INC.","Montréal","Ouvert","20100607","Restaurant service rapide"
2243,8271,"20140723","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1014 Rue Fleury Est, Montréal, Québec","20170323","PASTERIA LA MOLISANA","600","9103-2615 QUEBEC INC.","Montréal","Ouvert","19930504","Restaurant"
2244,8271,"20140723","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1014 Rue Fleury Est, Montréal, Québec","20170323","PASTERIA LA MOLISANA","700","9103-2615 QUEBEC INC.","Montréal","Ouvert","19930504","Restaurant"
2611,8271,"20150414","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1014 Rue Fleury Est, Montréal, Québec","20170323","PASTERIA LA MOLISANA","800","9103-2615 QUEBEC INC.","Montréal","Ouvert","19930504","Restaurant"
1825,10923,"20130822","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3237 Boul. des Sources, Local 42-B, Dollard-des-Ormeaux, Québec","20141218","ELIXOR RESTAURANT","1300","9184-7624 QUEBEC INC.","Dollard-des-Ormeaux","Ouvert","20081125","Restaurant"
5212,10923,"20171220","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3237 Boul. des Sources, Local 42-B, Dollard-des-Ormeaux, Québec","20180108","ELIXOR RESTAURANT","250","9184-7624 QUEBEC INC.","Dollard-des-Ormeaux","Ouvert","20081125","Restaurant"
6421,10923,"20190109","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3237 Boul. des Sources, Local 42-B, Dollard-des-Ormeaux, Québec","20191216","ELIXOR RESTAURANT","1000","9184-7624 QUEBEC INC.","Dollard-des-Ormeaux","Ouvert","20081125","Restaurant"
6946,10923,"20190516","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3237 Boul. des Sources, Local 42-B, Dollard-des-Ormeaux, Québec","20210520","ELIXOR RESTAURANT","1100","9184-7624 QUEBEC INC.","Dollard-des-Ormeaux","Ouvert","20081125","Restaurant"
7610,8534,"20200304","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4351 Av. De Lorimier, Montréal, Québec","20200608","RESTAURANT BOLDUC","250","9176-2419 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20200930","Restaurant"
4225,10065,"20170329","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","351 Rue de Bellechasse, Montréal, Québec","20170405","ELIO PIZZERIA INC","250","ELIO PIZZERIA INC.","Montréal","Ouvert","19930331","Restaurant"
6574,14646,"20190403","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1905 Rue Ontario Est, Montréal, Québec","20201217","MARCHE D & T","750","MARCHE D&T INC.","Montréal","Ouvert","20100517","Boucherie-épicerie"
7877,14646,"20200914","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1905 Rue Ontario Est, Montréal, Québec","20211213","MARCHE D & T","1000","MARCHE D&T INC.","Montréal","Ouvert","20100517","Boucherie-épicerie"
5832,14646,"20180803","Tout produit conditionné en vue de la vente doit porter, en caractères indélébiles, très lisibles et apparents, sur le récipient, l'emballage ou l'enveloppe qui le contient les inscriptions nécessaires pour révéler la nature, l'état, la composition, l'utilisation, la quantité exacte, l'origine et toute particularité du produit; les nom et adresse du fabricant, préparateur, conditionneur, emballeur, fournisseur ou distributeur; le lieu de fabrication, préparation ou conditionnement du produit. L'énumération des composants doit figurer par ordre d'importance décroissant. L'indication de poids doit tenir compte de la perte que peut normalement subir le produit après son conditionnement et être exprimée en poids net.","1905 Rue Ontario Est, Montréal, Québec","20181010","MARCHE D & T","250","MARCHE D&T INC.","Montréal","Ouvert","20100517","Boucherie-épicerie"
8605,10043,"20220311","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","324 Av. du Mont-Royal Est, Montréal, Québec","20221104","VARIETES PLUS MONT-ROYAL","800","HOUSSAM HAJJALI","Montréal","Ouvert","19930204","Épicerie"
1764,14498,"20130612","Nul ne peut, sans être titulaire d'un permis en vigueur, exploiter un lieu ou un véhicule où est exercée l'activité de restaurateur.
","5737 Av. de Monkland, Montréal, Québec","20140513","RESTAURANT PETIT TOKEBI","2000","6750630 CANADA INC.","Montréal","Ouvert","20100519","Restaurant"
2829,7709,"20150716","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1950 Rue Jean-Talon Est, Montréal, Québec","20180405","BOULANGERIE CHARCUTERIE SAN PIETRO","1250","PIETRO CALDERONE","Montréal","Fermé changement d'exploitant","20160425","Pâtisserie"
4615,6096,"20170717","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","7171 Rue Saint-Hubert, Montréal, Québec","20180706","VINCENT SOUS-MARIN III","400","GIUSEPPE BUFFONE","Montréal","Fermé changement d'exploitant","20200916","Restaurant service rapide"
